Ep.,구분,이름,메뉴,계절,시/도,군/구,지번,전화번호,비고,Filter
Ep.46,음식과 건강,장지휘,아토피,,,,,,"아토피는 피부 외에도 속을 보습시키는 것이 중요함.
상담자와 같이 소양인의 기질이 강하면 신장이 약한데 산수유 추천하며 한방 처방중에 육미지황탕(숙지황, 산약, 산수유, 백복령, 택사, 목단피)이 있음.
피부약으로는 상백피도 좋음.
음식으로는 해조류(미역, 다시마)와 콩 추천 하며 음주는 금지, 야채위주(오이, 토마토 등)의 싱거운 음식이 도움됨.

[Dae Gyung Gang]
샴푸를 손으로 거품을 내서, 감는 게 두피에 자극이 적음. 

소음인은 속이 찬경우가 많아선 맥주에서 설사. 매실 부추가 양의 기운을 복돋음. 그리고 산초가 들어가진 추어탕이 좋음. 산초의 기름은 중금속 배출에 좋음. 개고기도 좋음. 삼계탕. 장어. 정력과 관계된 음식이 많음. 보양식. 노루 사슴.
특징 속이 차고 소화기능이 약한편임. 지방을 분해하는 효소가 적음. 보통 생강 양파 파가 혈액순환등 신진대사에 좋음.
생활에 따라서 냉열이 달라짐. 상체와 얼굴은 작으나 하체가 튼실함.

태음인은 소고기 녹용 두부 콩 다시마가 좋음. 고구마. 기관지가 약함 그래서 은행 좋음. 밤이 소화능략에 좋음. 그 속껍질을 잘 태워서 먹으면, 생선뼈를 녹일 수 있음. 밤겉은 인삼의 부작용을 내릴 수 있음. 냉과열이 있는데, 보통은 둥글함. 고구마

소양인은 급함. 외모로는 상반신 가슴, 흉곽이 큼.
허리와 골반이 좁음. 하체가 약함. 신장에 좋은 산수유. 얼굴은 v라인 경향. 상체가 크다는 것은 열이 많아서 흥분 잘함. 자체적으로 스트레스가 많음. 눈이 즐거울때 기분이 좋아짐.

소음과 태음인이 병행되긴함. 
소양인들은 눈아 줄거워야 기분이 좋다. 보양식으로 굴이 좋움. 소양인은 찬게 좋음. 맥주 상추. 태양인은 새우 개 등 소양인들과 비슷. 솔잎 오가피가 좋음. 태양인은 얼굴이 큰 편.

어이됐거뉴골고루 먹으나 성향을 거스르는 음식을 믾이 막는 것은 안좋음.

짬뽕은 국물이 열이나 면은 냉함.

소양인 계란 소음인 초란. 흰자는 기 노란자는 혈울 보호함. 
청계천8가 원할머니 보쌈. 꽃게는 간장게장으로 붐이 옴. 간장게장의 본고장은 신선할 수 있는 서산게장. 안흥일품감장게장. 

닭고기도 삶은 백숙이나 삼계탕 좋음. 엵메열이나 내부 재료에 떠라서 다름. 담양 고서면의 고산촌. 커지면 질이 딸어지나 토속집은 그 질을 유지함. 강이남은 영등포 호수삼계탕.",0
Ep.46,음식 인문학,강헌,슬로우 푸드,,,,,,"1910년대 이전 한국인의 평균 키는 160cm가 되지 않음.
200년 전 유럽인의 평균 키 또한 현재보다 30cm정도 작았다고 함.
1980년대 유럽과 미국 성인 남자의 평균 체중은 73kg, 여자 62kg정도였으나 2000년대에는 각각 81.6kg, 68.8kg에 이를 만큼 폭발적으로 증가.
이런 증가세에 가장 크게 기여하는 것은 역설적으로 다이어트에 의한 요요증상이라고 함.
다른 얘기로 패스트 푸드를 대체하기 위해 벌이는 슬로우 푸드 운동에 투입되는 마케팅 비용은 200만 달러가 되지 않으나 맥도널드의 광고비는 연 10억 달러, 코카콜라는 연 8억 달러를 들이고 있어 상대적으로 인지도가 낮을 수 밖에 없음.
전세계 맥도널드 햄버거의 편균 가격은 2.75 달러이나 동일한 수준의 버거를 직접 만든다고 했을 때 7달러 이상 든다고 하는데 이는 기업에 대한 국가적인 지원이 있기에 가능한 일이기에 국가적 지원을 받는 기업을 지역 음식점이 이겨낼 수 없는 상황이 되어 전통적인 지역 음식점들이 쇠퇴하게 됨.
위경련 식중독 위염등 소화기 계통질병이 맥도덜드의 매출 실적과 비례한다는 연구보고가 있음.
전세계가 맥도널드를 이용 하려면 지구가 3개가 더 필요한 상황이나 이는 불가능하기 때문에 국가간의 식량의 불균형을 초래하여 심각한 기아를 초래함.
이런 음식문화에 의해 전세계는 매년 3200억 달러의 사회적 비용을 지출하고 있는데 이는 패스트 푸드점의 전체 매출의 두배 이상임.
이 문제를 해결하기 위한 근본적인 해결책은 자신의 동네의 식당을 이용하는 것이고 이는 대기업의 약탈적 이윤 추구에 대항하여 지역사회의 발전을 이루는 기틀이 됨.",0
S02E01,이달의 신상,피코크 한우 도가니탕,도가니탕,,,,,,"R.T.C.(Ready To Cook) 제품.
이마트 자체 브렌드 피코크에서 생산.
1팩 2인분 6700원.
도가니 외에는 첨가물이 들어있지 않음.
육수가 매우 진하고 건더기의 양이 매우 많음.
같은 회사의 양지 육수 추천. 호주산 사용.",0
S02E01,Soul City,,,,경남,통영,,,"한국의 나폴리라 불리우며 경상권에서 전국적으로 가장 사랑 받는 지역.
""강구안 파래야, 대구, 복장어 쌈아, 날씨 맑고 물 좋은 너를 두고 정승 길이 웬 말이야""
이름이 알려지지 않은 조선시대 통영 수군 통제사가 정승으로 승진하여 서울로 되돌아 가며 남긴 말.
강구안 : 통영의 포구 이름.
복장어 : 복어 (졸복으로 추측됨.)
대구 : 통영의 대표 겨울 음식.
물산이 풍부함.
통영은 우리나라 지역 중 맑은 날씨가 가장 많은 지역.
통영 앞바다는 126개의 섬이 있음.
남해의 아름다운 바다를 표현하는 '한려수도'라는 말은 통영의 '한'산도와 '여'수의 앞글자에서 따온 말.
이런 환경적 우월함으로 지역 자부심이 강해 통영사람으로 자칭함.
이 지역 출신 예술인으로 '깃발'의 유치환 유치진 형제, 작곡가 윤희상, 소설가 박경리, 시조 김상옥, 시인 김춘수, 전혁림을 비롯한 수 많은 화가가 있음.
통영은 수군 '통'제'령'에서 기원함.
대한제국시기 까지 고성군 두령포라는 작은 포구로 1955년에 들어서 충무시로 불리였으나 현재는 다시 통영으로 불리움.
기원이 군사시설이기 때문에 각 부문의 전문가 집단을 구성원으로 하여 자개장 등의 특산품이 다양함.
구성원이 다양한 지역에서 모여 음식문화가 독자적이고 창의적으로 발달함.
이순신 장군과 관련된 지역명이 많음.
일억명의 왜군의 목을 베었다 하여 두억리.
왜군이 후퇴하며 퇴로를 물었다 하여 문어포.
갑옷을 잠시 벗고 쉬었다 하여 해갑도. 등.
굴 - 70년대까지도 국내 점유율이 20%정도였지만 현재는 60%정도.
졸복 해장문화가 발달해 너무 흔한 굴 국밥은 발달하지 않음.
충무김밥 - 기원이 시장통 노동자들이 대충 끼니를 때우던 음식이라는 인식이 있어 지역민들은 지역 대표 음식으로 꼽으려 하지 않음.
꿀빵 - 처음에 노점 운영하던 주인이 상표명을 만들며 옆에 있던 세탁소인 우미사를 상표명으로 정했다고 함.
대구 요리 - 통영을 대표하는 음식. 그 중 대구 아가미, 대구 알로 만든 젓깔을 최고로 침.
겨울 해풍에 말려 반건조된 대구를 초장에 찍어먹을수 있게 대접하는 것을 최고로 침.
통영 비빔밥 - 전주, 진주비빔밥에 버금감.
방풍 나물과 톳 나물이 반드시 들어가야며 육회를 얹고 곁들여 나오는 바지락이나 홍합으로 끓인 두부탕국를 약간 부어 넣음.
손이 너무 많이가고 외지 사람에게 익숙치 않아 대중화되지는 못함.
다양한 해산물로 통영은 술꾼의 도시라 불리울만함.
그 중 무수히 많은 닷찌집은 술값만 내면 안주는 무상으로 제공함.
전주 막걸리 골목, 마산의 통술집과 유사한 형태.
특정 메뉴 없이 제철 해산물을 사용한 안주가 나옴.
요즘은 인당 3만원 가량 내면 소주 3병 또는 맥주 5병 정도에 안주 나오고 술을 더 마시기 위해 1만원 가량의 추기 비용을 지불하면 추가 안주가 나오식으로 바뀌어 술을 많이 마시지 않는 경우 크게 메리트가 없음.
울산 닷찌집, 쉼터 실비집 등이 대표적으로 강변 실비집이 최근 유망한데, 죽으로 시작하여 제철 해조류와 생 갈치 구이, 뽈락 구이 등 구이류가 뛰어남.
그 외 그때 그때 회무침, 바닷가재 회가 나옴.
역시 추가가 계속될 수록 안주의 질이 좋아짐.
가성비가 좋은곳으로는 군산의 대전집이 있는데 통영은 아니지만 옛날 닷찌집의 가격과 시스템이 유지되고 있음. (역시 추가 비용이 필요하지만 보다 저렴함.)",0
S02E01,Soul City,통영비빔밥,비빔밥,,경남,통영,도남동 562-1,055-642-1467,"서호동에서 이전한 것으로 보임.
http://egloos.zum.com/sogang89/v/3280368",1
S02E01,Soul City,울산다찌,주점,,경남,통영,봉평동 447,055-645-1350,,1
S02E01,Soul City,쉼터실비,주점,,경남,통영,광도면 죽림리 1580-36,055-648-8801,,1
S02E01,Soul City,대전집,주점,,전북,군산,명산동 18-23,063-446-1315,"생선구이 전문.
잔치국수가 푸짐하고 맛이 좋음.",1
S02E01,Soul City,가마솥시락국집,시락국,,경남,통영,서호동 177-408,055-646-8843,,1
S02E01,Soul City,만성복집,졸복지리탕,,경남,통영,서호동 177-65,055-645-2140,,1
S02E01,Soul City,한산섬식당,뽈락구이,,경남,통영,산양읍 정량동 1374-10,055-642-8021,"우럭과 비슷한 종으로 구이를 할때 특유의 풍미가 좋음.
37회에 소개됨.",1
S02E01,Soul City,어촌싱싱해물탕,해물탕,,경남,통영,도천동 1003번지 동원나폴리빌 상가 116호,055-646-1982,"착한식당으로도 소개됨.
100% 국내산 사용.
자극적이지 않고 심심한편.",1
S02E01,Soul City,통영박여사해물탕,해물탕,,경남,통영,무전동 851-1,055-641-5532,자극적인 맛이 강함.,1
S02E01,Soul City,통영해물탕,해물탕,,대전,서,월평동 493,042-489-8558,이전인지 분점인지 확인되지 않음.,1
S02E01,Soul City,분소식당,도다리쑥국,,경남,통영,서호동 177-337,055-644-0495,"쑥이 억세지면 판매를 중단함.
25회에 소개됨.
그 외 삼화횟집 등이 있음.",1
S02E01,맛집,뚱보할매김밥집,충무김밥,,경남,통영,중앙동 129-3,055-645-2619,,1
S02E01,맛집,강변실비,주점,,경남,통영,정량동 1158-58,055-641-3225,,1
S02E01,맛집,오미사꿀빵,꿀빵,,경남,통영,항남동 270-21,055-645-3230,,1
S02E01,이 집에 가라,쿠자쿠,일본라면,,서울,마포,서교동 334-6,02-326-0082,스테이크 수준의 차슈가 뛰어남. [박근홍],1
S02E01,이 집에 가라,생태와,생태찌게,,서울,강남,역삼1동 839-1,02-501-1048,생태 한 마리가 통으로 들어있음. [자반고등어],1
S02E01,이 집에 가라,타이쇼,붕어빵,,서울,강남,신사동 576-6 다솔빌딩 앞,,"크로와상을 붕어빵 형태로 만들어 커스타드, 크림, 초코, 팥 등의 속을 넣음. [자반고등어]",1
S02E01,이 집에 가라,윤씨네,해물찜(섞어찜),,서울,관악,신림동 1431-17,02-882-7722,"25년여간 한 자리에서 꾸준히 맛을 유지하고 있는 통영'급' 해물찜.
조미료가 과하지 않고 다양한 해산물이 골고루 섞여 있으며 콩나물의 식감이 좋음.
여러 해물찜 중 섞어찜 추천. [강헌]",1
S02E02,걸신 초대석,,닭,,,,,,"앙리 4세.
루이 14세로 대표되는 부르봉 왕조의 시조.
16세기~17세기 초반 집권.
르네상스 이후 종교 개혁으로 인해 혼잡한 시기.
흑사병/페스트와 위그노 전쟁 등으로 피폐해진 서민들의 삶을 목격.
유럽의 목축업이 발달한 것은 18세기 무렵으로 그 이전에는 육식이 매우 어려운 일이었음.
이런 서민들을 대상으로 일주일에 한번이라도 육식을 장려하기 위해 꼬꼬뱅등의 닭 요리 레시피를 발전 시킴.
프랑스 상징인 수닭 무늬의 시작.
앙리 4세는 신교도로 다수를 차지한 구교도 기등권층으로 인해 힘든 집권 기간을 보냄.
낭트 칙령을 발표하여 신교 구교를 모두 인정했지만 이후 루이 14세가 이를 폐지하여 박해받게 된 신교도들이 대거 독일, 네덜란드 지역으로 이동하거나 미국으로 이주함.",0
S02E02,걸신 초대석,정은정,닭,,,,,,"""대한민국 치킨전 : 백숙에서 치킨으로 한국을 지배한 닭 이야기""의 저자.
(http://www.yes24.com/24/Goods/13776013?Acode=101)
사회학 서적으로는 매우 드물게 3쇄 판매 중.
고등학생 기준 2시간 가량이면 읽을 수 있도록 쉽게 쓰임.
참고문헌 각주 없이 대중서로 쓰기 위해 노력.
영양센터 - 우리나라의 백숙 시대를 끝내고 프라이드 치킨의 전환을 이룸.
백숙은 여름에 먹는 음식이 아닌 사료대비 계란의 생산력이 떨어질 때 먹던 음식.
기름과 당은 중독 상태와 유사하기 때문에 프라이드 치킨에 먼저 맛을 들이면 백숙을 꺼려하는 것은 당연한 일임.
1700년대 미국 역시 닭이 귀해 남기질 않았기 때문에 먹고 남은 부위를 흑인 노예들에게 주면서 소울 푸드가 됐다는 설은 허구로 보임.
다만 당시 흑인 노예들에게 닭의 사육이 허락되어 있어 명절 등의 특별한 날에만 먹을 수 있던 것을 KFC 창업주인 커널 샌더스가 흑인풍의 남부식 음식으로 홍보한 것이 다양한 흑인 음식 중 산업화에 성공하며 홍보 등을 통해 이야기가 와전되어 전해짐.
유일하게 아버지와 연관된 소울 푸드.
1963년 카길, 퓨리나, 미쓰이 물산 등의 복합사료가 차관 형태로 우리나라에 들어오며 양계 산업이 축산업 중 가장 먼저 시작됨.
처음에는 식용류가 대중화 되지 않아 전기구이 통닭이 먼저 만들어지고 이후 식용류가 대중화 되면서 이때 부터 시장 통닭(닭전)이 발달함.
비오는 날 전을 부쳐 먹는 문화 역시 이때 부터 대중화 됨.
이후 80년대 물엿의 등장으로 양념 치킨이 시작되었으며, 이 당시부터 냉장시설과 두산그룹과 조선맥주가 생맥주 사업이 주력하여 맥주도 대중화되면서 치킨의 느끼함을 잡아주는 음료로 본격적인 치맥 문화가 발달함.
치킨 관련 업체는 대략 249개의 브랜드가 성업중으로 1위는 BBQ (매장 수), 2위 교촌 치킨, 3위 네네 치킨 (소비자 선호도 급 상승 중), 10위권 내에 유일한 오븐식 치킨인 굽네 치킨이 5~6위를 차지 하고 있으며, 페리카나, 멕시카나 등이 상위권을 형성함.
의외로 KFC는 20위권에 위치하는데, 배달되지 않고 맥주를 취급하지 않기 때문으로 분석됨. 
초기에는 맥주를 취급했으나 청소년 알바를 사용하기 위해 맥주를 포기한 것이 결정적. 
또한, 초창기에는 유일한 크리스피 치킨으로 경쟁력이 있었으나 타 업체에서도 크리스피 치킨을 취급하면서 선호도에서 밀리게 됨. 
두산 소유에서 작년(2014년?)에 천억 원이라는 굴욕적인 가격에 매각됨.
퇴직자들의 창업 1순위로 꼽히는 이면에는 실제 희망 순위로는 1위를 차지하는 카페의 경우 인테리어비용이 많이 들고 회전력이 떨어지고, 2위인 고깃집의 경우 회전력과 마진이 좋지만 인테리어 비용이 만만치 않고 요리 실력에 자신이 없어 프렌차이즈로 발을 돌릴 수 밖에 없음.
모든 재료와 조리법을 공급받아 창업이 쉬운 반면 모든 물류비와 가맹비 등으로 본사가 이득을 보는 구조.
최근에는 치킨 이외에도 햄버거나 피자 등의 배달 서비스가 늘면서 이들과도 경쟁 해야 하는 상황에 놓임.
이 중 하림, B모, 맥X시카가 가맹점에 가장 폭압적이라고 함.
닭 한마리를 4000~5000원에 공급 받고 한 마리당 식용류 원가가 1000원 가량, 양념소스, 포장지 (치킨박스 400원 정도), 배달 비용 그리고 부동산 임대비를 제하면 15000~20000원의 가격에서 실질 이윤은 2000원 가량밖에 남지 않음.
양계 - 계란 생산.
육계 - 닭 생산.
양계 농업은 1위 하림 2위 마니커 3위 체리브로 목우촌 등으로 이미 기업화되어 각 기업 소속의 위약 농가가 됨.
이 기업들이 사료, 오리, 동물 약품 등의 계열사를 가지고 있으며, 미국 양계업체를 인수하고 STX 입찰에 뛰어드는 등 재벌화 됨.
양계 농가가 이들 기업에 납품 후 이윤은 마리당 380~400원 가량으로 열악함.
마진을 내기 위해 한 농가에서 12만 마리를 연 7회정도 납품.
전세계적으로 가장 금기에 걸리지 않는 동물로 소비량은 더 늘어날 것으로 업계는 예측함.
치킨업계는 수직 계열화 구조가 완성되어 지역 노포가 없는 상황에서 최소한의 예의를 지키며 단골을 애용할 길을 찾고자 함.
요즈음은 개인점포 사장님들간의 커뮤니티가 형성되어 맛에 대한 각종 세미나와 연구 교류가 이루어 지고 있으며 협동조합이 만들어져 있음. (쿱스치킨)
백숙을 끓이기 좋은 토종닭으론 구엄닭, 청미닭 추천.",0
